"r","K","kD","aA","kS","dA","eD","eU","aD","aU","gU","kA","dU","B","eS","dS","dD","propForest"
0.985664341423372,10519.7342107595,3.02641036508795,0.0107735922652297,0.124361287337519,0.43699114077369,0.190444924248401,0.00743607158569555,0.0159337841116692,2.27193966663167,0.137083421653061,0.00115231200017942,0.252391707899683,1.81404764889488,2.96818642123697e-05,0.00213197332324451,0.00136044905743577,0.296
3.89440546661114,5360.723415179,3.22410198243161,0.0207382145522305,0.503445592492017,0.0501086820931026,0.916994714873521,0.00027147640678811,0.0704393667500091,5.93134730074465,0.850893240105152,0.0002069465680016,0.0993491727297863,1.01531001476141,0.00337069677943577,0.00039485755219369,0.873570240244835,0.608
5.60800240713069,13734.1728320465,2.96020186829062,0.0236886567703461,0.612511803578551,0.164658417552537,0.52231768426715,0.00065675241872528,0.0379245380942694,5.76643762431541,1.15684269272547,0.00012145538989507,0.00102380296950035,0.736650720925984,2.90238721042065e-05,0.00320090509150536,0.0696246089132105,0.216
0.348864664229812,8967.75836468673,5.09507173225113,0.00881336159663222,2.1171983344486,0.4071067652747,0.679722000991228,0.00048370961115065,0.133238336293198,4.39082405349178,5.71257564758881,0.0004649517114611,0.0125299000266334,0.596559904915917,0.0401820727861194,0.00861045171339209,0.640973383914477,0.8
5.20265888176042,18690.4416604628,1.40959620739558,0.0578323609033499,1.59317379563801,0.0788791211383131,0.673418454094394,1.15845512298198e-05,0.0181862652720054,3.08017127360118,0.902870174860841,0.00081374765225506,5.09118199180455e-06,0.470078570240491,0.00099744130945578,0.00061584432313235,1.35236556801436,0
3.3069987142889,10017.1190678581,2.60502857791674,0.0134918582009055,2.04293990766531,2.74544695945535,0.214209624358562,0.00063745153719055,0.0317405995407199,9.00123372797406,0.244839303773193,0.00040513022812969,0.0013369651272799,1.96721716081086,0.00900326597430141,0.00255959355681391,0.0213553658411986,0.648
2.1802357454181,15254.9450786991,2.1205927285627,0.00347291371336847,3.36292430989605,0.0645704640242062,0.216326390377213,0.00013335959687414,0.119054948965862,9.69742057115838,3.51219760635293,0.00028582474081624,0.020154539506311,0.602695318111345,0.00215555896369809,0.00045261166523302,0.00578588160246824,0.16
4.43770863267513,12884.3543814112,0,0.269829277069233,0.820710540864671,0.0324003592354743,0.776996591772792,0.0199184792869919,0.307067828428556,1.1395608636225,0.272331799792591,0.00103413035909012,0.00020182461651302,0.406802903484003,0.00611310498631427,0.00269388271136937,0.0484581696809599,0.152
1.46637023851748,8432.00983299038,0,0.00609445186525358,1.74944558257133,0.0267063032779045,0.871528151423032,0.00956939012224612,0.0346880894545395,7.65141295292826,0.838773072229017,0.00090020210399427,0.00084654064739017,0.169836420965519,0.0230567318914203,0.0066358346703839,0.00690779521545947,0.44
2.54207487477384,6817.27644073673,0,0.0380813625666953,1.16855933667184,0.15774232230753,0.280269901556598,0.00334038924016186,0.012532537136803,5.38973678780375,5.21062689287919,0,0.0770744486306568,4.80755707791229,0.00075890114222481,0.104406953815783,0.0390162142485207,0.52
1.07838893440198,15479.5612608193,3.82250583100892,0.0223275104405024,6.88905110795263,0.0308177267869055,0.132560767544776,0.00857835720882085,0.0331378440908721,6.00337423647702,0.13684734043026,0.00138880448200182,0.00285737237251726,0,2.38619320350985e-05,0.0242425511654639,1.43356206589189,0.048
2.51422615048512,6541.16706789215,0.418910239846049,0.032358922026077,0.247534861934842,3.74893933783802,0.866601530452941,0.00125466330751979,0.0715565676589208,7.93367101896984,2.05607545949766,0.00029862302813616,13.3418441220798,7.09553738283988,2.52410818358699e-05,0.0001792651109536,0.0531108289548077,0.672
2.88563666632391,6979.4861546814,2.58276950913377,0.142468713680302,1.98937000505705,0.877519637188556,0.343826028343034,0.0115127198868219,0.491439486102515,7.56298461394066,0.826676739881642,0.00028106408038605,0.0164501149000939,1.07998513138841,0.00033565624199319,0.0756835672967519,0.0100269385253855,0.616
3.30796122645589,17927.8859264573,1.74738258116142,0.0166519476107308,1.49484270493055,0.05718077026513,0.746451859655679,0.00041081970609054,0.0849975012767259,2.65564385752955,5.92762258604356,0.00059996494511511,3.19544752605801,3.41622870281478,0.0227132599502681,0.00113121610176734,0.0547845447338962,0.176
1.44844543667158,17685.1654233365,1.69875228208852,0.036245644321736,0.27634394790909,0.11089904618201,0.497208328947639,0.095218324270076,0.0175493086643825,7.49771631140037,5.01999404460359,0.00115036823569337,1.79005735270155e-06,0.810682049419098,5.67928263229546e-05,0.0790020290383947,0.0154759495798563,0.208
1.54533573462959,7335.69366930132,0,0.00631771166933799,0.339561193852038,0.130902479898812,0.498258188538654,0.00681783955209618,0.0271370255643966,6.70908988792585,5.27938076123329,0.00014566740479823,0.00076450613655174,0.290407898579935,0.00024451945488591,0.00056051347926257,0.0377243853748226,0.344
3.69893475063485,13605.7647547209,2.47112807746976,0.0570295835154746,0.507484113065997,0.0346920554207602,0.901868518079399,0.00884172583125036,0.0439578666114608,5.51956802599609,6.88466758961601,0.00014814382894799,3.75934509890771e-06,0.137800444472021,0.00231509752407822,0.00020964405440443,0.00163912380539075,0.16
0.988327041807632,13845.4358665091,0.962050665461848,0.0824562519063086,0.197480821918643,0.091476205928086,0.22785419026863,0.00169193501190564,0.0501677744239143,7.14096907959555,0.253371212856318,0.00101702460377738,0.00297712081405304,2.4560113531968,0.00036632173693996,0.00022727136449465,0.00124102176671724,0.184
1.03433794900808,8866.20148928469,2.13122521336697,0.00666568914297705,0.303107539453875,1.03599738758697,0.09599035341768,0.00388237583555768,0.748389679179365,3.69766114839953,5.34755890595641,0,0.00052355329786065,3.57750173569141,0.0009358286765971,0.011966530411971,0.278356011238646,0.584
2.20630692428039,17375.5016383088,2.48152532708387,0.00876026782284911,2.42120472928469,0.390051640284754,0.763260399092123,0.0486563555989207,0.026459895039941,1.62633223274438,15.6023849941745,0.00073247295431922,1.7597185899675e-05,0,0.000712509138508,0.00165960586945125,0.00187854196023026,0.008
5.00744710688602,13201.9693659531,0,0.0337128022895814,1.15794392888386,1.28904162118293,0.744129863230931,0.03779937442028,0.0369507359514701,6.61270012863082,4.19462196956352,0.00014207408689965,0.14622501557002,1.01878540310002,2.95878738884049e-05,0.00153649725880944,0.00561202461706475,0.512
5.4551706924021,14086.1970644141,1.14833965733031,0.00507309056872243,0.815208045549467,0.0339681421683898,0.448914377851886,1.41534559548984e-05,0.0894251425520658,2.3214349825762,5.85310520171425,0.00107726408537246,0.0401269374099083,0.364859773210871,1.38483565155574e-05,0.00019071601011207,0.00150658624958689,0.096
3.9574093192846,7493.55213699381,1.78027861833952,0.0177419220033101,0.692791531642949,1.70549668660407,0.459214555488225,0.00207224370158528,0.0172246123413239,1.75462324214986,0.282846695797918,0.00057279219729834,0.0116975567293346,0.163707315390337,0.0721140556473687,0.00370376096832727,0.00921328786109938,0.568
4.29103533243815,13919.6209047533,2.94946401477873,0.0127471769895421,1.21310718816418,0.237152287438393,0.273598428409104,0.00092280307320324,0.0481759359839994,0.852140783515286,5.56466370979746,0.00037831370132221,0.00064792475062131,2.97020346258553,0.00194625455154801,0.0110835871792214,0.00509042111835878,0.232
2.10057465006625,18933.5679534105,0.181024649458873,0.0368927645809183,1.11571554451963,1.67620812071657,0.722909984088353,0.00967786323846837,0.0132597090517028,7.53375516338042,0.565037734622193,0.00224833098134867,0.00023341814001238,0.26282718816382,0.00053419485741649,0.0129794991079159,0.0211090517316894,0.632
1.56233345039366,16449.0980384791,1.9533151127593,0.00706422793605962,0.342791016136508,0.218189278002294,0.718851162294253,0.0398054596574406,0.0387173843777159,8.6182337088759,0.902515432645723,0.00084603275945693,3.78962208602846e-05,0.242830443492458,6.86194369462906e-05,0.00893314138114845,0.00604052847947946,0.088
4.01547873180219,17378.7026039143,2.66793757893533,0.188007744525767,1.01388293717951,0.691938210048571,0.709303105478611,4.18768003632003e-05,0.0402899237910298,1.91507899820773,1.09083382268221,0.00200348406816604,3.29717420039439e-07,0.259283100876925,0.00012825227619757,0.00150641527656859,0.157383487430861,0.12
2.36242046690751,4145.08800672641,2.95402680190695,0.0161715556994782,2.70742632518407,0.0204101457031762,0.190218723591191,0.00060521940505224,0.15540547514524,9.2731428669679,1.01182823488278,0.00096570610944227,3.09529492005951e-09,1.21818116391779,0.00054604170822094,0.0003155764039987,0.0308186583910895,0.92
4.80861719446349,17682.9814878134,1.80474606144407,0.0223932144339473,0.199785212501184,2.25461343988897,0.27697925404098,0.00031979656556921,0.0218205718071252,5.66773886700573,1.01954140326777,0.00018644649218364,1.75445989888977e-05,2.36720425435798,0.00771015984204518,0.00784168119845795,0.0048123907963146,0.328
1.91455988763684,10635.9270120884,0,0.00741518430545986,1.39722827795541,0.231094393932441,0.68257457098511,0.0745084669261685,0.0546735621797824,5.71363787471985,0.880870027030048,0.00031656129554412,4.54053655110284e-05,2.81704056475231,0.00990111990340803,0.00607452208599177,0.358392262268937,0.664
2.76172426909915,12123.5304552093,1.37534941724379,0.0275316888018096,2.00675992286965,0.243816951841373,0.104862286312585,0.0148713655744676,0.0514490066368088,9.88162096005326,19.5575220777215,0.00044353060140317,2.75769425533168e-07,7.06264650928308,0.0151237398537399,0.0391921542707075,0.568675859087492,1
0.638014201041868,2512.69332154591,0.14537638512484,0.0756756020754434,0.25541565375566,0.0795298963249416,0.260761582690068,0.00082147327484734,0.0528611658783634,8.69169632036554,19.0063918519511,0.00041845889598862,1.86698809627467e-05,0.964333743574874,0.00022568330765611,0.00606813850030152,0.0386362990558097,0.968
3.58297438648002,13257.2598653019,1.36248343933937,0.0639891654099068,0.0989150271253664,0.0341304403058073,0.895678517311281,0.00386645264407342,0.940917955644246,9.0594174155846,1.16749810393637,0.00203161888471036,2.32897396601534e-07,1.83357052033671,0.00015012694564589,0.00026828570101719,1.62872674157817,0.944
3.64996876116547,11079.8457564545,3.63608041894245,0.0113673678903487,0.703292956667116,0.678267694921541,0.629883391338541,0.00120667648390543,0.219268617612942,4.94301390436376,2.75971856774114,0.00020215840554108,0.00124282287325688,5.30791868404435,0.00102837642633443,0.00031535931148403,0.320230365511885,0.912
3.4597355783963,13143.0578222542,3.41678647585935,0.0106213320977109,0,0.110587612875136,0.731764495314979,6.47184540095986e-05,0.139788715736909,5.32568857126648,3.34532502529287,0.00022864113903091,6.28591860186538e-07,1.50754528015396,0.0520514931255365,0.028189860721221,0.00154113651316373,0.72
3.7987282450657,844.640968407843,2.21419050715034,0.095392090643402,0.373277028802406,0.236545142051526,0.225643512724982,0.00695202426748811,0.0226313129365939,8.63104270046444,0.904510879942081,0.00050557404168055,0.00015045173232186,0.148605677735189,0.0276025911280505,0.00035890851220001,0.0140660896720035,0.888
2.24526175731496,2081.22424436731,2.62565910566979,0.0456812082140291,0,0.0969892215565926,0.295918247230291,0.0231602791566685,0.0589747605314533,6.38881538576733,6.07452786725238,0.00013074547113591,0.036464746887113,2.23324073997145,0.00512854400503519,0.0806108285057012,1.02531736456077,0.92
3.60045166760627,6780.75236392529,3.84207983673623,0.0119184218843276,4.07628571088061,1.96054785102656,0.0643709404505036,0.00212787894089169,0.0720314319661324,6.20950118796466,0.194076849804289,0,1.59422182047712e-06,2.51893837820422,1.84636003061442e-05,0.0774608170429981,0.370056241227766,0.744
2.41237869173386,17833.14115319,2.73023941119559,0.0829632632864827,0.640546384420365,0.0994824435547582,0.781793859010656,0.00022591844987865,0.00551717638659754,5.05794606790944,3.18584244625726,0.00062807221232877,4.23874139531584e-05,7.04295107364628,0.00015941574260771,0.0109715619907148,0.022556321621877,0.072
3.60106021724825,14844.3462026063,2.0567605258621,0.0119799457432317,1.03053054559321,4.09566288202556,0.997221775565644,0.0339849256230148,0.0549915190701853,7.48124775421486,5.24166592270535,0.00086006441020618,0.00863640617226803,6.2337626589501,0.0446275657924337,0.0005781849371156,0.0710070948853919,0.976
1.37386498874452,1573.88165971492,1.65667664264252,0.0748697545202722,1.15104753669752,0.587670351388718,0.572683415563063,0.00452684393264483,0.0410744979426757,1.39384369392037,9.50832564073126,0.00067829341104851,0.00046215649445553,7.14257574391524,2.16700228071457e-05,0.0463168781939971,0.690049365936995,0.776
2.80134707230751,7128.5935534131,2.99744512559588,0.0313177956410633,0.728741555757744,0.048204583816555,0.609835445390701,0.00067252602946242,0.146639832845997,2.23916778192673,1.91977182887556,0.00029456273746194,2.61299759693272e-05,3.60836342506902,0.00141732211762096,0.0139555066361333,0.00407402283797604,0.264
3.89478975302833,10417.5007760326,1.65333231216154,0.00375226839101591,0.988643780565378,0.238262995174205,0.860330234515111,0.00068529914799768,0.201210174380827,9.71812617714537,4.96460482770871,0,0.00351400723194097,0,0.0184428406285648,0.032119727814621,0.0927561276572768,0.44
3.24149573985457,6361.74649332474,0.743297876953666,0.0233272281093478,0.266996050610068,0.844500359783052,0.543966043496539,0.00050040344911885,0.0278468832873215,4.29977425338667,8.21410172843841,0.00126835622974812,0.00379990582669955,0.472227742250106,0.0151399861316149,0.0309506263458809,1.63231647818221,0.696
4.07700197174736,13133.7943590002,0.947884071722208,0.101439775997371,4.5279839842283,0.979599133972627,0.0668679228880891,0.0872699592701426,0.015196777601237,5.53177546189019,0.441144726939953,0.00014433621049765,0.0239000787499974,0.18502203509146,0.00039373999945275,0.00033161791164283,0.873022604127438,0.376
0.391128098770681,12880.046250826,1.82670371775185,0.0698071944225356,0.874614501554334,0.0185491760469994,0.424872754277829,0.00013225378851402,0.0676720556265412,1.9958424934024,7.16477389338907,8.36037937772227e-05,6.71002179439986e-05,0,0.00017788321881769,0.00044928737784416,0.0553190101720228,0.136
2.95373113652788,16136.4770295634,3.63964312206784,0.0433287931624946,2.25159290500714,0.105610347929168,0.940257435254299,0.00024241316157908,0.0414790829090521,0.434890500684403,0.635240399016959,0.00015438578266026,6.45488749761772e-05,4.32929704529379,0.00048174635595769,0.00880893188853634,0.00320038281402606,1
3.06368129916447,1455.35012679545,3.60316512874816,0.140782559861187,1.61489294666939,1.68191696319315,0.237427432626464,0.00079671708344371,0.03870693454798,7.36597505162042,15.9980650842174,0.00021792127327222,3.68034901423739e-06,0.696761879594991,0.0008530271886837,0.0552841724251681,0.0529148227177192,0.952
1.69923572270486,6399.88199738236,0.642151014678564,0.0132770523656799,0.617302928038491,0.029635717136668,0.733549085855263,0.00035213255393215,0.0812289911880601,9.14123708119004,1.54812086244178,0.0004240075821384,0.00138545829553278,0.19368218705954,0.0572582721130622,0.0107672908190791,0.0140725190662457,0.928
1.30440430679858,5648.24787560893,2.34501698735157,0.0184870503645472,0,0.363944291759665,0.533715881887004,0.0850843130907921,0.111272572408258,0.504954118079611,1.89242429796781,7.9408344032655e-05,0.00226860212160131,0.466919007702808,0.00035603928811104,0.006387359942788,0.314889152152164,0.928
2.05385289871906,12217.9700757841,0,0.0294004631695593,0.451913907473364,1.54477908024507,0.771324364894646,6.70513047551859e-05,0.128152923475896,1.67805627772499,0.452419534162139,0.00056399328552174,0.00244382369784362,6.58237061958752,0.0662157679139208,0.0278016159152613,0.0463344798347804,0.928
3.42012084445547,10757.8214281564,3.43427343493576,0.104483227519176,1.76533466679112,4.16311442985454,0.237102223326945,0.00067643034556477,0.0297843576631832,9.88496191176661,2.80906405756397,0.00080056523127824,1.20695043419266e-07,0.306107802556203,1.87211947584508e-05,0.00066520897944072,0.00352194623048976,0.88
3.21608534807671,4164.19547934942,2.28688204038832,0.0176734870245622,0.407825237249873,1.21840884412666,0.925492490054366,8.74256568657912e-05,0.105125209428553,3.8055611031909,4.77304785885937,0,0.00303282819472534,0.803767768767166,0.00076426451571862,0.00024296242391589,0.0208236993213038,0.312
2.56617217018957,11956.9303421551,1.66357259115103,0.00455816585580093,0.874564004270565,0.365486355135022,0.33157515177733,0.0103892019725499,0.146837594105636,6.27369753189852,2.07096799045884,0.00088849617698706,8.88420980276096e-05,0.507812260440165,0.00822739602307105,0.00023881967245091,0.0333611053534477,0.136
1.34755298231047,3289.683094473,2.62927859799854,0.0129527606527933,0.251350227274575,0.194804445909775,0.27271244698797,0.00015211922866138,0.336174119212698,6.55613006865735,6.6510023972493,0.00104071827545332,5.55843835829895,0.319833855471456,0.00182633111237181,0.0264551699853782,0.00815953143501477,0.456
2.75671308599581,12508.4582508674,1.30264522121003,0.0388917752567516,0.736647361968784,0.0208630927677973,0.797043736036995,0.00010582970317477,0.0130878580631847,8.25936531137037,0.789945466955937,0.00068148126247119,0.00206517214153336,3.65263499316111,3.66039389377087e-05,0.0185848357596853,0.113600649445695,0.04
3.26525969173278,5152.39965080669,2.11839091264074,0.0115597986990288,0.461687820081722,0.265055979555592,0.212584117331687,6.01349906503119e-05,0.157097485498896,4.16355967180189,0.167726576415093,5.23859472763641e-05,0.00020211129286871,0.736630891305815,3.87466932771659e-05,0.00066623762110272,0.0421739206949586,1
2.68731798203955,12690.6550632094,3.16616534082168,0.0055833325877297,0.380351816166466,0.176722047254531,0.337197779526399,0.00434865809965936,0.0487955883167798,7.60013346536979,8.07093526817921,0.00198492029365522,4.94178921021697e-06,5.32798682109634,0.0001761289096537,0.0539294433866992,0.0559656885117142,0.968
0.348922219461115,6422.73820984672,1.40803968809781,0.0195421417545223,0.646008695970654,1.06512151739997,0.340177759221992,0.00119735492050242,0.0405933055493764,2.19405023688261,3.04136021829646,0.00041620349173451,0.00376903911703554,2.17240811819227,0.00956960361355898,0.0334937795805769,0.492902748028354,0.944
1.34379845658399,7734.46496492609,0.94474709698759,0.0385118334685178,0.0936052150170753,2.63036465728641,0.294538544585277,0.00347445411762724,1.26020089914987,1.90160951006562,2.12365018278576,0.00112595214563079,9.60225859893176e-08,0.440758001302528,7.73706747763549e-05,0.0020143209761721,0.00188974264971959,0.992
2.40239357838749,12933.4100953532,1.76397519651941,0.00825307871586571,1.13952032895905,2.79082897137005,0.906760136554793,2.97407555554853e-05,0.0274726840476055,5.83347013010071,8.4514504104667,0.00018561962412869,0.00770314620540112,0.819245919439564,6.2595241701281e-05,0.00026872803913291,0.142595001960958,0.96
1.78911022102403,12175.9843668504,1.24087653498375,0.00632902484435562,0.727341494271687,0.0788415499175768,0.688689323533276,0.00900256962852587,0.0258513978101099,3.38668551983088,5.6543665859708,1.34445592957512e-05,0.00896058327690251,0.909351887817,0.0004356495346672,0.00683801135593412,1.857014493177,0.144
5.55562041574894,14772.241792992,1.25512857489129,0.107355832495702,0.312142590683863,0.447812299982966,0.0971061575359554,0.00375492464755593,0.211392585061839,8.32093962688959,0.325758442354045,0.00077450802097974,0.173308778246125,1.0514516870317,6.61400525854337e-05,0.0733144213921996,0.110612210136981,0.032
2.81799244884846,15168.6625362834,0,0.0278865730125606,0.774481056136928,0.385735122927842,0.865040022754319,0.00558345350814235,0.0304570387227783,2.11985919429481,6.75787288639239,0.00043573423851777,0.00012916810747219,0.206347753623685,0.00075602253215911,0.00012669179511066,0.00223621611436361,0.056
5.01438306312001,5409.38956913176,2.31675443150832,0.0060515302122666,0,0.0614143162353711,0.892143108099105,0.00093834830328224,0.116970178341766,2.33481255779996,1.08063340530257,0,0.0001353282929849,1.45356648600046,0.0001402962635658,0.00120004107196088,0.0403333081762415,0.256
3.92695734371752,11892.2637974648,2.57633350669662,0.0373914842175437,0.348696784858427,3.81749353042157,0.203751832952813,9.16659579306008e-05,0.0536812157108664,7.28019962221993,9.69868283404562,0.0004075401003957,0.00043015773975428,0.136922095804905,0.00157045357159768,0.00146369192010737,0.515236804486723,0.96
3.40526485042109,20412.519036322,0.972806080057518,0.00366786975291007,0.200447189018866,0.752953306440725,0.134967218824063,0.00160920519255274,0.166264614838971,1.88948594864637,0.310610177255038,0.00021414554026712,2.93353608917042e-07,0.305010642788214,7.28145678404083e-05,0.00016365527200665,0.0027216488844084,0.048
2.73489440522507,9932.42814394656,0,0.074566381185207,3.4316047877449,0.647940123792289,0.108469437841115,0.00624981224001837,0.110045209695601,5.45134246447343,0.648343590659546,0.00036021355573475,0.0730213965972789,5.15093215033677,1.03230313662922e-05,0.00794059106891311,0.646600546625006,0.192
3.02247470608437,639.313871939503,1.38396313300395,0.00785522274783615,0.137734235109385,3.444835672986,0.181089521477442,0.00016741707880498,0.043198616882518,9.5729820807496,0.203897542610241,0.0003036519903755,7.13611114150105e-06,0.551887536967,0.00016835801935888,0.00313601110961884,1.64555906415731,0.792
2.06845222028346,6184.72611975358,1.79009781293427,0.132605558392818,0.697164028085737,1.41565585668231,0.35034441420553,3.73785186727978e-05,0.230618779785607,3.01889768166631,0.15554522911826,0.00035540143546913,5.34425301684112e-05,0.736243958436484,1.21121695855149e-05,0.0014441895284993,0.493599094846635,0.768
4.46552856519306,7756.93408226296,0.056901484087323,0.148324374465124,1.65836903086664,1.92423724738474,0.360958958199249,0.00825462901103677,0.144246013066259,1.53212554058135,2.55367225616314,0.0007014022689321,0.127605938113291,6.76949648480661,0.0083482331105109,0.00114197722780409,1.6450266672685,0.376
2.08930064074781,15337.7242136035,1.90685224345656,0.00829270403319158,0.13698542600969,0.0217668971579145,0.36742035999119,1.11223534057502e-05,0.0343467054887535,3.49817814060099,3.12367656298189,0.00012824208977493,0.0236788936080768,1.04607831630644,0.00149262837571469,0.00464184976138652,0.0633084700770944,0.024
1.02662855920591,5017.90786126149,1.31625080733336,0.0958028093564206,3.62320922328345,0.968137974748863,0.329443071405101,0.00018764313354841,0.0333133930468024,5.93648235103196,7.32569246588217,0.00039423347892138,1.71720368056259,1.21375889301032,1.68144272783537e-05,0.00064162630884923,0.180491252881723,0.76
1.87924985310941,14246.1190128824,1.32106817606564,0.0514556922307633,1.47491787168107,0.111408378888481,0.132569471819986,0.00795846973189412,0.388486778970052,1.95027579017919,16.0897531487987,0.00011296294537912,9.65681994257409e-09,0.563096808529988,0.0451657550759726,0.0114074969760006,0.00264599633726725,0.048
2.92633686367649,13308.1124749965,1.06714115955163,0.0187367849602424,1.72029910708965,0.0285419209007769,0.955287850265652,0.0105928870314438,0.106410565364079,6.2143999449673,0.208053269233614,0.00052945366876174,8.84274833216745e-06,5.29956900399254,0.00183816149544075,0.00060126724991841,0.495627589492732,0.28
3.02314219159986,2556.36261543825,0.238207674486949,0.0177026985853732,3.68054253696936,0.210306909984145,0.908506110465256,2.99805045848388e-05,0.0796840775012072,4.63318782394806,0.459142347129385,0,0.0004618492496032,0.268439391868183,0.00776578422604347,0.00013425674376462,0.923219510076644,0.688
0.336316948529663,3536.1247917984,0.750544879125661,0.0199388832057808,0.259794690093229,0.289228078202533,0.599275571686644,0.018729410423659,0.00770250550454896,2.04418941662595,6.69362277522275,0.00103776272800977,4.3925516666037e-06,0.191851028347971,3.1466624291515e-05,0.00333816865121412,0.32169268667634,0.728
