0.0, 0.0, 0.0
25.0, 0.0, 0.0
50.0, 0.0, 0.0
75.0, 0.0, 0.0
100.0, 0.0, 0.0
0.0, 1000.0, 1.0
25.0, 1000.0, 1.0
50.0, 1000.0, 1.0
75.0, 1000.0, 1.0
100.0, 1000.0, 1.0
0.0, 2000.0, 1.0
25.0, 2000.0, 1.0
50.0, 2000.0, 1.0
75.0, 2000.0, 1.0
100.0, 2000.0, 1.0
0.0, 3000.0, 1.0
25.0, 3000.0, 1.0
50.0, 3000.0, 1.0
75.0, 3000.0, 1.0
100.0, 3000.0, 1.0
0.0, 4000.0, 1.0
25.0, 4000.0, 1.0
50.0, 4000.0, 1.0
75.0, 4000.0, 1.0
100.0, 4000.0, 1.0
